id,crc,createdAt,faultCode,faultCodeType,faultMessage,firmName,kavachSubSystemId,kavachSubSystemType,messageDate,messageLength,messageSequence,messageTime,moduleId,nmsSystemId,systemVersion,totalFaultCodes
1,D399029E,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54475,04:55:16,2,3,1,1
1,8B12263B,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54476,04:55:16,1,3,1,1
1,C7A3147D,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54504,04:55:42,1,3,1,1
1,02F43BCB,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54505,04:55:42,2,3,1,1
1,93E6FC87,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54512,04:55:48,1,3,1,1
1,56B1D331,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54513,04:55:48,2,3,1,1
1,8FAA8CB6,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54576,04:56:14,1,3,1,1
1,4AFDA300,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54577,04:56:14,2,3,1,1
1,E149C750,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54599,04:56:20,2,3,1,1
1,B063FE70,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54600,04:56:20,1,3,1,1
1,81C7D742,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54630,04:56:46,1,3,1,1
1,4490F8F4,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54631,04:56:46,2,3,1,1
1,112284EA,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54639,04:56:52,1,3,1,1
1,534A86C0,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54640,04:56:52,2,3,1,1
1,796FA2C2,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54704,04:57:18,1,3,1,1
1,BC388D74,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54705,04:57:18,2,3,1,1
1,705275EA,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54727,04:57:24,2,3,1,1
1,21784CCA,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54728,04:57:24,1,3,1,1
1,11035029,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54756,04:57:50,2,3,1,1
1,D4547F9F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54757,04:57:50,1,3,1,1
1,236FB0F9,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54764,04:57:56,1,3,1,1
1,E6389F4F,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54765,04:57:56,2,3,1,1
1,00CB1073,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54829,04:58:22,2,3,1,1
1,B1283934,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54830,04:58:22,1,3,1,1
1,9C7C4529,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54852,04:58:28,2,3,1,1
1,592B6A9F,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54853,04:58:28,1,3,1,1
1,A5A6444F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54880,04:58:54,1,3,1,1
1,60F16BF9,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54881,04:58:54,2,3,1,1
1,34A36B27,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54888,04:59:00,2,3,1,1
1,F1F44491,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54889,04:59:00,1,3,1,1
1,6A0D00C5,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54953,04:59:26,1,3,1,1
1,DBEE2982,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54954,04:59:26,2,3,1,1
1,4C6C5F23,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54976,04:59:32,2,3,1,1
1,893B7095,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,54977,04:59:32,1,3,1,1
1,24E5843A,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55005,04:59:58,2,3,1,1
1,9506AD7D,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55006,04:59:58,1,3,1,1
1,D6BE5AC2,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55015,05:00:04,2,3,1,1
1,879463E2,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55016,05:00:04,1,3,1,1
1,6BBFB31E,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55080,05:00:30,2,3,1,1
1,AEE89CA8,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55081,05:00:30,1,3,1,1
1,B3D8F4B6,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55103,05:00:36,2,3,1,1
1,9A3C6CA0,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55104,05:00:36,1,3,1,1
1,948B57B7,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55132,05:01:02,2,3,1,1
1,51DC7801,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55133,05:01:02,1,3,1,1
1,81945597,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55140,05:01:08,2,3,1,1
1,44C37A21,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55141,05:01:08,1,3,1,1
1,B20EB491,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55204,05:01:34,2,3,1,1
1,77599B27,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55205,05:01:34,1,3,1,1
1,CBAB4BEE,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55227,05:01:40,2,3,1,1
1,93206F4B,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55228,05:01:40,1,3,1,1
1,DEAD373B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55255,05:02:06,2,3,1,1
1,8F870E1B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55256,05:02:06,1,3,1,1
1,ECC1D7EB,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55263,05:02:12,1,3,1,1
1,882DA3D5,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55264,05:02:12,2,3,1,1
1,D59D9D1C,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55328,05:02:38,1,3,1,1
1,10CAB2AA,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55329,05:02:38,2,3,1,1
1,B72CD008,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55351,05:02:44,2,3,1,1
1,E606E928,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55352,05:02:44,1,3,1,1
1,D3E0E5C7,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55387,05:03:10,2,3,1,1
1,8B6BC162,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55388,05:03:10,1,3,1,1
1,B394D4C7,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55395,05:03:16,1,3,1,1
1,EB1FF062,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55396,05:03:16,2,3,1,1
1,ADEE2244,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55460,05:03:42,1,3,1,1
1,68B90DF2,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55461,05:03:42,2,3,1,1
1,A120EE1B,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55483,05:03:48,2,3,1,1
1,F9ABCABE,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55484,05:03:48,1,3,1,1
1,C3CF166C,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55513,05:04:14,2,3,1,1
1,722C3F2B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55514,05:04:14,1,3,1,1
1,A3BB276C,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55521,05:04:20,1,3,1,1
1,12580E2B,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55522,05:04:20,2,3,1,1
1,929861E2,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55585,05:04:46,1,3,1,1
1,237B48A5,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55586,05:04:46,2,3,1,1
1,038AA6AE,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55608,05:04:52,2,3,1,1
1,C6DD8918,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55609,05:04:52,1,3,1,1
1,B0A41339,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55637,05:05:18,2,3,1,1
1,01473A7E,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55638,05:05:18,1,3,1,1
1,219E7540,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55646,05:05:24,1,3,1,1
1,E4C95AF6,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55647,05:05:24,2,3,1,1
1,00B13BA8,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55710,05:05:50,2,3,1,1
1,C5E6141E,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55711,05:05:50,1,3,1,1
1,A5BA842B,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55733,05:05:56,2,3,1,1
1,1459AD6C,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55734,05:05:56,1,3,1,1
1,9522C72F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55764,05:06:22,1,3,1,1
1,5075E899,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55765,05:06:22,2,3,1,1
1,B5FB8811,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55772,05:06:28,1,3,1,1
1,70ACA7A7,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55773,05:06:28,2,3,1,1
1,EC9F0B6B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55837,05:06:54,2,3,1,1
1,5D7C222C,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55838,05:06:54,1,3,1,1
1,9E497DA1,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55860,05:07:00,2,3,1,1
1,5B1E5217,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55861,05:07:00,1,3,1,1
1,87AF1A0B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55889,05:07:26,2,3,1,1
1,364C334C,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55890,05:07:26,1,3,1,1
1,1DA05F89,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55897,05:07:32,1,3,1,1
1,AC4376CE,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55898,05:07:32,2,3,1,1
1,37BA329A,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55962,05:07:58,2,3,1,1
1,F2ED1D2C,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55963,05:07:58,1,3,1,1
1,17BD1EF4,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55985,05:08:04,2,3,1,1
1,A65E37B3,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,55986,05:08:04,1,3,1,1
1,F586DB52,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56016,05:08:30,1,3,1,1
1,30D1F4E4,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56017,05:08:30,2,3,1,1
1,7D3C313E,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56024,05:08:36,1,3,1,1
1,B86B1E88,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56025,05:08:36,2,3,1,1
1,46CA288B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56090,05:09:02,2,3,1,1
1,839D073D,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56091,05:09:02,1,3,1,1
1,E3C19708,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56113,05:09:08,2,3,1,1
1,5222BE4F,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56114,05:09:08,1,3,1,1
1,97137A46,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56149,05:09:34,1,3,1,1
1,26F05301,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56150,05:09:34,2,3,1,1
1,06291C3F,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56158,05:09:40,2,3,1,1
1,C37E3389,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56159,05:09:40,1,3,1,1
1,5DC67127,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56222,05:10:06,1,3,1,1
1,98915E91,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56223,05:10:06,2,3,1,1
1,EA78614A,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56245,05:10:12,2,3,1,1
1,5B9B480D,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56246,05:10:12,1,3,1,1
1,B295AE50,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56276,05:10:38,2,3,1,1
1,77C281E6,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56277,05:10:38,1,3,1,1
1,80F94E80,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56284,05:10:44,1,3,1,1
1,45AE6136,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56285,05:10:44,2,3,1,1
1,9C7A4C49,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56349,05:11:10,2,3,1,1
1,2D99650E,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56350,05:11:10,1,3,1,1
1,2A1B69F5,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56372,05:11:16,2,3,1,1
1,EF4C4643,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56373,05:11:16,1,3,1,1
1,2BA2B79B,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56400,05:11:42,2,3,1,1
1,EEF5982D,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56401,05:11:42,1,3,1,1
1,7E10CB85,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56408,05:11:48,1,3,1,1
1,BB47E433,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56409,05:11:48,2,3,1,1
1,033C1B1F,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56473,05:12:14,1,3,1,1
1,B2DF3258,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56474,05:12:14,2,3,1,1
1,A7E8914D,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56496,05:12:20,2,3,1,1
1,62BFBEFB,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56497,05:12:20,1,3,1,1
1,1FE4EF05,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56527,05:12:46,2,3,1,1
1,5D8CED2F,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56528,05:12:46,1,3,1,1
1,4BA107FF,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56535,05:12:52,2,3,1,1
1,1A8B3EDF,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56536,05:12:52,1,3,1,1
1,55C9219B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56600,05:13:18,2,3,1,1
1,909E0E2D,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56601,05:13:18,1,3,1,1
1,A01F33DC,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56620,05:13:24,2,3,1,1
1,65481C6A,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56621,05:13:24,1,3,1,1
1,A079D863,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56650,05:13:50,1,3,1,1
1,652EF7D5,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56651,05:13:50,2,3,1,1
1,815703B9,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56658,05:13:56,2,3,1,1
1,44002C0F,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56659,05:13:56,1,3,1,1
1,476465B2,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56724,05:14:22,1,3,1,1
1,82334A04,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56725,05:14:22,2,3,1,1
1,0AF04337,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56747,05:14:28,2,3,1,1
1,527B6792,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56748,05:14:28,1,3,1,1
1,DD7428D0,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56780,05:14:54,1,3,1,1
1,18230766,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56781,05:14:54,2,3,1,1
1,88D1BCEA,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56789,05:15:00,2,3,1,1
1,393295AD,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56790,05:15:00,1,3,1,1
1,8BAA254B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56856,05:15:26,2,3,1,1
1,4EFD0AFD,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56857,05:15:26,1,3,1,1
1,754914F7,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56879,05:15:32,2,3,1,1
1,372116DD,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56880,05:15:32,1,3,1,1
1,342457F8,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56909,05:15:58,1,3,1,1
1,85C77EBF,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56910,05:15:58,2,3,1,1
1,ECBD2EE4,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56917,05:16:04,2,3,1,1
1,5D5E07A3,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56918,05:16:04,1,3,1,1
1,C6A743F7,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56982,05:16:30,1,3,1,1
1,03F06C41,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,56983,05:16:30,2,3,1,1
1,CA38CDC2,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57005,05:16:36,2,3,1,1
1,7BDBE485,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57006,05:16:36,1,3,1,1
1,78E1ECB1,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57040,05:17:02,1,3,1,1
1,BDB6C307,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57041,05:17:02,2,3,1,1
1,8FDA23D7,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57049,05:17:08,1,3,1,1
1,3E390A90,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57050,05:17:08,2,3,1,1
1,E7AD742D,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57116,05:17:34,1,3,1,1
1,22FA5B9B,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57117,05:17:34,2,3,1,1
1,138CF28E,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57144,05:17:40,2,3,1,1
1,D6DBDD38,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57145,05:17:40,1,3,1,1
1,14B092D2,,50,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57153,05:17:45,22,3,1,1
1,0F5A731E,,50,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57154,05:17:45,23,3,1,1
1,31A11E64,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57177,05:18:06,2,3,1,1
1,80423723,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57178,05:18:06,1,3,1,1
1,360BB3AA,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57185,05:18:12,1,3,1,1
1,87E89AED,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57186,05:18:12,2,3,1,1
1,B4727BEB,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57250,05:18:38,2,3,1,1
1,7125545D,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57251,05:18:38,1,3,1,1
1,24BF8976,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57273,05:18:44,2,3,1,1
1,955CA031,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57274,05:18:44,1,3,1,1
1,B20F0330,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57305,05:19:10,1,3,1,1
1,03EC2A77,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57306,05:19:10,2,3,1,1
1,C0CE9DDE,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57313,05:19:16,1,3,1,1
1,712DB499,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57314,05:19:16,2,3,1,1
1,A3CC425E,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57378,05:19:42,2,3,1,1
1,669B6DE8,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57379,05:19:42,1,3,1,1
1,54DF2C0D,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57401,05:19:48,2,3,1,1
1,E53C054A,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57402,05:19:48,1,3,1,1
1,011B4445,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57430,05:20:14,2,3,1,1
1,C44C6BF3,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57431,05:20:14,1,3,1,1
1,54A9385B,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57438,05:20:20,1,3,1,1
1,91FE17ED,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57439,05:20:20,2,3,1,1
1,B10E6CD4,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57501,05:20:46,2,3,1,1
1,00ED4593,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57502,05:20:46,1,3,1,1
1,076F4968,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57524,05:20:52,2,3,1,1
1,C23866DE,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57525,05:20:52,1,3,1,1
1,1EB667D3,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57554,05:21:18,2,3,1,1
1,DBE14865,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57555,05:21:18,1,3,1,1
1,2CDA8703,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57562,05:21:24,1,3,1,1
1,E98DA8B5,,79,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57563,05:21:24,2,3,1,1
1,81FAFF4F,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57630,05:21:50,2,3,1,1
1,44ADD0F9,,80,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57631,05:21:50,1,3,1,1
1,13DAD0F3,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57656,05:21:56,2,3,1,1
1,D68DFF45,,79,Fault Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57657,05:21:56,1,3,1,1
1,45433AE8,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57691,05:22:22,2,3,1,1
1,1DC81E4D,,80,Recovery Code,Fault_Type,Kernex,503,Stationary KAVACH,24/08/24,27,57692,05:22:22,1,3,1,1
